title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Eventix,Olivia v.,Student,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Nov 28, 2018",4,5,3,3,3,7.0,,Pros: Easy to download and they have a lot of options for different kinds of parties,Cons: Can't put your etickets in your wallet(iPhone),,
eventrix review,Alexandra H.,Administration,"Events Services, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 23, 2019",4,5,4,4,3,8.0,,"Pros: Eventix is easy to use.

It's nice you can pat with the bancontact app.",Cons: There are extra costs when you pay with bancontact.,,
It's good,Sterre d.,Well,"Wine and Spirits, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 10, 2019",5,4,5,4,3,8.0,,"Pros: I think it is easy to use and well it does what it is supposed to do, so great. :)",Cons: I don't really have anything. Bla bla bla,,
Economy Tickets,linda n.,sales represenative,"Marketing and Advertising, 51-200 employees",Review is based on a free trial,NGC,Source: Capterra,"Jul 22, 2019",4,5,4,4,4,8.0,,Pros: I enjoyed the different options available to purchase tickets.,Cons: the prices are stated in euro instead of american us dollars.,,
Easy. Fast. Safe. And clear enough with all the steps,Koen S.,Lakspuiter,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 03, 2018",4,4,4,4,4,8.0,,Pros: How easy it goes. All the steps just going easy and had never a problem with the website. It's fast and safe feeling.,Cons: The look of the pages. Somehow I miss more nice looking of the pages. It's more a basic. I'm not quit convinced by the way you use the colours and pictographs of your own way,Overall: To buy easy and fast festival tickets,
Good and fast,Joyce v.,Pa,"Maritime, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 01, 2019",5,5,5,5,5,10.0,,Pros: Fast en clear overview. Where to click a how to proceed,Cons: None. Tis ia not applicable. Every item ia clear,Overall: Fast liable and clear,
Amazing,Verified Reviewer,Pa,"Commercial Real Estate, Self-employed",Source: Capterra,NO,Source: Capterra,"Aug 20, 2018",5,5,4,4,5,10.0,,Pros: That iTs berry quick to finish your order,Cons: Always on Facebook How can you order a ticket if you dont have Facebook,Overall: Fast and easy.,
Great system,Joey d.,Instructor,"Leisure, Travel & Tourism, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Sep 08, 2018",5,5,4,4,5,9.0,,Pros: It's fast and easy to use! Easy download and transaction.,Cons: No extra options but this might have been because of the festival,,
Eventix ticketorder; fast & good,Desiree R.,Owner,"Health, Wellness and Fitness, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Oct 08, 2018",5,5,5,5,5,10.0,,Pros: The easy and rapid proces. Done in a jiffy,"Cons: Nothing yet; fast, safe, easy and rapid order proces","Overall: Great! Fast , easy , safe & rapid",
Conduct Event with Ease,Arun P.,Writer and Blogger,"Writing and Editing, Self-employed",Used the software for: Less than 6 months,NGC,Source: Capterra,"Oct 24, 2018",5,5,5,4,4,9.0,,Pros: Eventix is an online platform where anyone can create personalize concert or event Tickets and sell them online by showing how professional you are. There no committment you need to do with Eventix as they have plans based on Pay-as-you-go,Cons: Eventix dashboard looks are bit out-dated need to improvise it.,,
I Had an issue with paypal,tommy n.,Interior designer,"Design, Self-employed",Used the software for: Less than 6 months,NO,Source: Capterra,"Oct 23, 2018",3,3,3,4,4,7.0,,"Pros: quick, no bullshit or advertisements and a good overview",Cons: Payment through paypal didn't work. But maybe it was paypals fault,Overall: Good exept for the paypal payment,
Really easy,Tristan F.,Sales Agent,"Retail, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 30, 2018",5,5,4,4,5,10.0,,Pros: The fact that is does exactly what you need it to do and nothing more,"Cons: Not much, I really enjoyed using your service",,
Easy works,Verified Reviewer,Sales Agent,"Computer Software, Self-employed",Source: Capterra,NO,Source: Capterra,"Mar 21, 2019",5,5,5,5,5,10.0,,Pros: The flow is rally good. No distraction . Patiënt want smoort.,Cons: Nothing that comes to mind really. Good software.,,
Fast en easy,Marcel P.,Visual Specialist,"Wireless, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 09, 2018",4,4,4,4,4,9.0,,Pros: It was super simple and fast! Easy to use en Very clear.,Cons: Ehm.. the color? And the fond! But is was ok ;),Overall: Perfect!,
Perfect,Merel F.,Receptionist,"Hospitality, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 24, 2018",5,5,5,5,5,10.0,,Pros: It was very easy to buy tickets at Eventix!!!!,Cons: Nothing it was all fine! Only that you have to pay for the payment,,
Great,Pascalle d.,?,"Consumer Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 20, 2018",5,5,5,5,5,10.0,,Pros: Everything i dont know how to explain really,Cons: I dont know how to explain this i dont know what it means,Overall: Always great,
Nice product,bas D.,Recruiter,"Banking, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 18, 2019",4,4,4,4,4,9.0,,Pros: Its very good and very fast. I like the software.,Cons: its fast and easy to do. I like the software.,Overall: it is always good.,
Easy use,Zeger V.,Planner,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 24, 2018",4,5,5,4,4,8.0,,"Pros: Easy use, nice layout and fast user speed",Cons: The amount of clicks is a bit much. But then again thats normal,,
Drift,Verified Reviewer,Planner,"Online Media, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Jan 17, 2019",5,5,5,5,4,9.0,,"Pros: Is is very easy to use, and it runs on a quick server",Cons: I can't think of anything negative to be honest,Overall: Good,
Excellent,Verified Reviewer,Planner,"Financial Services, 501-1000 employees",Source: Capterra,NO,Source: Capterra,"Mar 14, 2019",5,5,4,4,4,7.0,,Pros: Quick and easy service. Payment also works well,Cons: Nothing actually. Everything works good in my opinion,,
Perfect,Ryan W.,Cameraman,"Broadcast Media, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 17, 2019",5,5,5,5,5,9.0,,"Pros: It was easy to order, quick and safe!

I would recommend it",Cons: I didn't disliked anything about it:),,
Great platform!!,Jaap M.,Student,"Construction, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Sep 11, 2018",5,4,5,4,4,9.0,,Pros: Very easy to use and looks great! Its fast in use too!,Cons: That I had to pay for stuff that I bought haha,,
Easy in use,Irene V.,Agoog,"Hospital & Health Care, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Jan 12, 2019",5,5,5,5,5,10.0,,Pros: Program is very easy in use. Recomend it strongly!,Cons: Nothing realy. It is just an easy program,Overall: Great,
Great service,Bart L.,Designer,"Design, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 07, 2019",4,4,4,4,4,10.0,,Pros: The speed of iT and the werking of iT all,Cons: The design is lacking good UX so that could be improved,,
Great,Yvette H.,Doctor,"Medical Practice, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 20, 2018",4,4,5,4,3,8.0,,Pros: It is fast and easy to work with. No problems,Cons: Connecting with Facebook gives too much information,,
Really good,Fabio B.,Vakkenvuller,"Capital Markets, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 24, 2018",5,5,4,5,5,10.0,,Pros: Its good orded and really easy to use its good,"Cons: Nothing , everything is easy to use no complains",,
Nice overview,Lianne V.,Hiker,"Sports, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 17, 2018",5,4,4,5,5,8.0,,Pros: The site gives a nice overview of it's services,Cons: I have to pay for my tickets and spend money,,
Ticket snowbass,Mariette W.,Ticket buyer,"Entertainment, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 31, 2018",5,5,5,5,5,9.0,,Pros: Buying a ticket was easy. Site worked good.,Cons: Nothing. Maybe that the website was a bit slow.,,
Efficient way to buy tickets,Tomas H.,Student,"Medical Devices, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 22, 2019",5,5,5,5,5,9.0,,"Pros: Smooth ticket selling, no difficulties whatsoever.",Cons: I have absolutely no cons about Eventix.,,
More more more,Arlette C.,Hairdresser,"Health, Wellness and Fitness, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 25, 2019",4,5,3,4,4,8.0,,Pros: It's very easy to use and fast i like the events,Cons: More events from this software,,
Chin chin,Max V.,Student,"Mechanical or Industrial Engineering, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Apr 23, 2019",4,4,4,4,4,7.0,,Pros: Easy to use for a quick order of tickets.,Cons: The payment method isn't as smooth as desired,Overall: Okay,
First time user,Tom B.,Student,"Alternative Medicine, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Oct 23, 2018",4,5,5,4,4,8.0,,Pros: The ease of acces and how fast i got my ticket!,Cons: The website appearence does not appeal to me,,
Eventix review,Rick V.,Student,"Architecture & Planning, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 21, 2018",4,4,3,4,4,7.0,,Pros: The ease of the whole procedure of ordering a ticket,Cons: The design of the website/software......,,
Review,Eva S.,Voorraadbeheerder,"Animation, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 11, 2019",5,5,4,4,4,8.0,,Pros: Easy in use. Works fast and i like it overall.,Cons: Lay-out of the site. It looks a bit cheap.,,
Eventix,Yasmin V.,Student,"Marketing and Advertising, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jul 02, 2019",4,5,4,4,4,8.0,,"Pros: Easy to use, many ways to pay, nice lay out",Cons: I didn't experienced any cons on the software,,
Very good,Joey v.,Accountant,"Accounting, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 01, 2018",5,5,4,4,5,9.0,,Pros: You can buy a ticket in 1 minute. Very quick.,Cons: The layout is a bit old. It could be better.,,
Userfriendly,Evelien H.,Student,"Higher Education, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Apr 02, 2019",4,5,4,4,5,8.0,,"Pros: Easy, userfriendly, good overview and fast!",Cons: The phone version can be more developed,,
Great service!,Lars P.,DJ,"Entertainment, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Apr 08, 2019",5,4,5,5,4,8.0,,Pros: Easy to use! So everybody can order tickets,Cons: That I had to fill in a lot of information,,
Fast & Easy!,Johny A.,Consultant,"Computer Software, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 24, 2019",5,5,5,5,4,10.0,,Pros: I think that would be The Accessibility!,Cons: Difference between The costa of the banks,,
Nice tool,Bob V.,Carsalesmen at Volvo,"Automotive, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Apr 08, 2019",4,4,4,4,4,9.0,,Pros: Easy to buy a ticket quick and relaible,Cons: Nothing to notice for the cons...,,
Review ordering tickets,Manouk S.,Recruiter,"Education Management, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Sep 14, 2018",3,3,5,4,5,8.0,,"Pros: It was very easy to use and also clear, just everything that was needed.","Cons: It seemed a bit outdated. If it would be updated a bit, it would even be easier to use!",Overall: Overall I had a good and quick experience with Eventix!,
Eventix is neato,Melanie M.,Student,"Media Production, Self-employed",Used the software for: Less than 6 months,NO,Source: Capterra,"Nov 13, 2018",5,4,5,4,4,10.0,,"Pros: Its accessibility of Eventix is definitely a pro. You get your tickets instantly too, and have many options to save the tickets.","Cons: I'd rather have an automatic mail sent to me for the tickets, but you can mail it to yourself too, so it doesn't matter.",,
Really functional,Sky B.,Off the cook,"Mental Health Care, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 24, 2019",5,5,5,4,5,10.0,,"Pros: I like this software because its real easy to use,

Everything is really clear and the support is really helpfull!

I support this software 100%",Cons: I don't think there is something i dont like about this software!,Overall: Everything is really fast and easy to use!,
Eventix review,Toon B.,Shift Supervisor Supply,"Automotive, 1001-5000 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Dec 20, 2018",5,5,5,5,5,10.0,,Pros: Easy to use and pixelperfect design. Fast loading screens are always a good thing. Even remembered all the info when going back to correct something.,Cons: Nothing negative to say. In total it was a good application on buying and paying tickets.,,
Easy and fast,Marlies K.,Marketing Coördinator,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 21, 2018",5,4,4,3,5,10.0,,Pros: That it works easily and efficient and works great on a smartphone. I've used it now for two festivals and it works well!,Cons: No bad feedback because I am happy with this service. For the two festivals I've used it now it was convenient!,,
Positive,Martijn W.,Production leader,"Plastics, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"May 01, 2019",4,4,4,4,4,8.0,,Pros: Just a few clicks and you're done. Also the automatic fill-in from google does it work in the software of Eventix.,Cons: Couldn't click 'next' on the mobile phone version of eventix on the website www.rooilive.nl,Overall: Very easy to use.,
Quick and easy,Joep W.,Youth coach,"Professional Training & Coaching, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Feb 18, 2019",4,4,4,4,4,8.0,,"Pros: It was very easy to use, and took less than a minute to place my order.","Cons: I didn't experience any difficulties, so there weren't any negatives.","Overall: Overall positive experience with no difficulties, would definitely recommend to a colleague.",
